UNIT,DATEn,TIMEn,ENTRIESn,EXITSn,ENTRIESn_hourly,EXITSn_hourly,datetime,hour,day_week,weekday,station,latitude,longitude,conds,fog,precipi,pressurei,rain,tempi,wspdi,meanprecipi,meanpressurei,meantempi,meanwspdi,weather_lat,weather_lon
R008,05-21-11,04:00:00,11298971,11161245,23.0,94.0,2011-05-21 04:00:00,4,5,0,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,29.93,0,55.9,0.0,0.0,29.956,60.779999999999994,4.159999999999999,40.718239,-73.839005
R008,05-21-11,12:00:00,11299543,11161565,572.0,320.0,2011-05-21 12:00:00,12,5,0,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,29.97,0,66.9,9.2,0.0,29.956,60.779999999999994,4.159999999999999,40.718239,-73.839005
R008,05-21-11,16:00:00,11299945,11161893,402.0,328.0,2011-05-21 16:00:00,16,5,0,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,29.95,0,68.0,8.1,0.0,29.956,60.779999999999994,4.159999999999999,40.718239,-73.839005
R008,05-21-11,20:00:00,11300214,11162275,269.0,382.0,2011-05-21 20:00:00,20,5,0,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,29.98,0,57.2,3.5,0.0,29.956,60.779999999999994,4.159999999999999,40.718239,-73.839005
R008,05-22-11,00:00:00,11300366,11162568,152.0,293.0,2011-05-22 00:00:00,0,6,0,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,30.06,0,55.9,3.5,0.0,30.137999999999998,55.160000000000004,9.92,40.718239,-73.839005
R008,05-22-11,04:00:00,11300398,11162665,32.0,97.0,2011-05-22 04:00:00,4,6,0,111 ST,40.697404999999996,-73.836354,Overcast,0,0.0,30.09,0,55.0,11.5,0.0,30.137999999999998,55.160000000000004,9.92,40.718239,-73.839005
R008,05-22-11,12:00:00,11300767,11162900,369.0,235.0,2011-05-22 12:00:00,12,6,0,111 ST,40.697404999999996,-73.836354,Overcast,0,0.0,30.19,0,55.9,12.7,0.0,30.137999999999998,55.160000000000004,9.92,40.718239,-73.839005
R008,05-22-11,16:00:00,11301069,11163125,302.0,225.0,2011-05-22 16:00:00,16,6,0,111 ST,40.697404999999996,-73.836354,Overcast,0,0.0,30.19,0,55.0,10.4,0.0,30.137999999999998,55.160000000000004,9.92,40.718239,-73.839005
R008,05-22-11,20:00:00,11301250,11163420,181.0,295.0,2011-05-22 20:00:00,20,6,0,111 ST,40.697404999999996,-73.836354,Overcast,0,0.0,30.16,0,54.0,11.5,0.0,30.137999999999998,55.160000000000004,9.92,40.718239,-73.839005
R008,05-23-11,00:00:00,11301358,11163608,108.0,188.0,2011-05-23 00:00:00,0,0,1,111 ST,40.697404999999996,-73.836354,Overcast,0,0.0,30.15,1,55.0,9.2,0.0016666666666666668,30.028333333333332,59.116666666666674,10.933333333333332,40.718239,-73.839005
R008,05-23-11,04:00:00,11301376,11163651,18.0,43.0,2011-05-23 04:00:00,4,0,1,111 ST,40.697404999999996,-73.836354,Light Rain,0,0.0,30.12,1,55.9,9.2,0.0016666666666666668,30.028333333333332,59.116666666666674,10.933333333333332,40.718239,-73.839005
R008,05-23-11,08:00:00,4461992,5824803,298.0,141.0,2011-05-23 08:00:00,8,0,1,111 ST,40.697404999999996,-73.836354,Overcast,0,0.01,30.08,1,57.9,11.5,0.0016666666666666668,30.028333333333332,59.116666666666674,10.933333333333332,40.718239,-73.839005
R008,05-23-11,12:00:00,11302818,11164240,1144.0,448.0,2011-05-23 12:00:00,12,0,1,111 ST,40.697404999999996,-73.836354,Overcast,0,0.0,30.05,1,60.8,9.2,0.0016666666666666668,30.028333333333332,59.116666666666674,10.933333333333332,40.718239,-73.839005
R008,05-23-11,16:00:00,11303672,11164695,854.0,455.0,2011-05-23 16:00:00,16,0,1,111 ST,40.697404999999996,-73.836354,Overcast,0,0.0,29.92,1,63.0,10.4,0.0016666666666666668,30.028333333333332,59.116666666666674,10.933333333333332,40.718239,-73.839005
R008,05-23-11,20:00:00,11304028,11165499,356.0,804.0,2011-05-23 20:00:00,20,0,1,111 ST,40.697404999999996,-73.836354,Overcast,0,0.0,29.85,1,62.1,16.1,0.0016666666666666668,30.028333333333332,59.116666666666674,10.933333333333332,40.718239,-73.839005
R008,05-24-11,00:00:00,11304165,11165810,137.0,311.0,2011-05-24 00:00:00,0,1,1,111 ST,40.697404999999996,-73.836354,Overcast,0,0.0,29.82,0,62.6,9.2,0.0,29.791666666666668,70.23333333333333,8.85,40.718239,-73.839005
R008,05-24-11,04:00:00,18145528,16505746,17.0,59.0,2011-05-24 04:00:00,4,1,1,111 ST,40.697404999999996,-73.836354,Fog,1,0.0,29.8,0,61.0,5.8,0.0,29.791666666666668,70.23333333333333,8.85,40.718239,-73.839005
R008,05-24-11,08:00:00,6841759,5339935,413.0,58.0,2011-05-24 08:00:00,8,1,1,111 ST,40.697404999999996,-73.836354,Fog,1,0.0,29.79,0,62.6,3.5,0.0,29.791666666666668,70.23333333333333,8.85,40.718239,-73.839005
R008,05-24-11,12:00:00,11305574,11166467,979.0,540.0,2011-05-24 12:00:00,12,1,1,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,29.77,0,80.1,17.3,0.0,29.791666666666668,70.23333333333333,8.85,40.718239,-73.839005
R008,05-24-11,16:00:00,11306429,11166919,855.0,452.0,2011-05-24 16:00:00,16,1,1,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,29.77,0,80.1,9.2,0.0,29.791666666666668,70.23333333333333,8.85,40.718239,-73.839005
R008,05-24-11,20:00:00,11306897,11167780,468.0,861.0,2011-05-24 20:00:00,20,1,1,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,29.8,0,75.0,8.1,0.0,29.791666666666668,70.23333333333333,8.85,40.718239,-73.839005
R008,05-25-11,00:00:00,11307072,11168121,175.0,341.0,2011-05-25 00:00:00,0,2,1,111 ST,40.697404999999996,-73.836354,Partly Cloudy,0,0.0,29.84,0,66.0,8.1,0.0,29.90833333333333,70.46666666666665,8.65,40.718239,-73.839005
R008,05-25-11,04:00:00,9125992,7629673,13.0,41.0,2011-05-25 04:00:00,4,2,1,111 ST,40.697404999999996,-73.836354,Scattered Clouds,0,0.0,29.87,0,66.0,4.6,0.0,29.90833333333333,70.46666666666665,8.65,40.718239,-73.839005
R008,05-25-11,08:00:00,2181292,3538626,199.0,137.0,2011-05-25 08:00:00,8,2,1,111 ST,40.697404999999996,-73.836354,Scattered Clouds,0,0.0,29.93,0,73.0,5.8,0.0,29.90833333333333,70.46666666666665,8.65,40.718239,-73.839005
R008,05-25-11,12:00:00,11308485,11168775,1201.0,476.0,2011-05-25 12:00:00,12,2,1,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,29.95,0,75.0,11.5,0.0,29.90833333333333,70.46666666666665,8.65,40.718239,-73.839005
R008,05-25-11,16:00:00,11309389,11169262,904.0,487.0,2011-05-25 16:00:00,16,2,1,111 ST,40.697404999999996,-73.836354,Scattered Clouds,0,0.0,29.92,0,75.9,13.8,0.0,29.90833333333333,70.46666666666665,8.65,40.718239,-73.839005
R008,05-25-11,20:00:00,11309895,11170134,506.0,872.0,2011-05-25 20:00:00,20,2,1,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,29.94,0,66.9,8.1,0.0,29.90833333333333,70.46666666666665,8.65,40.718239,-73.839005
R008,05-26-11,00:00:00,11310042,11170482,147.0,348.0,2011-05-26 00:00:00,0,3,1,111 ST,40.697404999999996,-73.836354,Partly Cloudy,0,0.0,29.96,0,64.0,3.5,0.0,29.922000000000004,66.63999999999999,7.159999999999999,40.718239,-73.839005
R008,05-26-11,04:00:00,11310056,11170555,14.0,73.0,2011-05-26 04:00:00,4,3,1,111 ST,40.697404999999996,-73.836354,Partly Cloudy,0,0.0,29.94,0,62.1,5.8,0.0,29.922000000000004,66.63999999999999,7.159999999999999,40.718239,-73.839005
R008,05-26-11,12:00:00,11311465,11171184,1409.0,629.0,2011-05-26 12:00:00,12,3,1,111 ST,40.697404999999996,-73.836354,Overcast,0,0.0,29.94,0,71.1,9.2,0.0,29.922000000000004,66.63999999999999,7.159999999999999,40.718239,-73.839005
R008,05-26-11,16:00:00,11312310,11171624,845.0,440.0,2011-05-26 16:00:00,16,3,1,111 ST,40.697404999999996,-73.836354,Overcast,0,0.0,29.89,0,69.1,9.2,0.0,29.922000000000004,66.63999999999999,7.159999999999999,40.718239,-73.839005
R008,05-26-11,20:00:00,11312796,11172468,486.0,844.0,2011-05-26 20:00:00,20,3,1,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,29.88,0,66.9,8.1,0.0,29.922000000000004,66.63999999999999,7.159999999999999,40.718239,-73.839005
R008,05-27-11,00:00:00,11312976,11172786,180.0,318.0,2011-05-27 00:00:00,0,4,1,111 ST,40.697404999999996,-73.836354,Scattered Clouds,0,0.0,29.92,0,66.0,4.6,0.0,29.948,69.16,12.68,40.718239,-73.839005
R008,05-27-11,04:00:00,11313002,11172865,26.0,79.0,2011-05-27 04:00:00,4,4,1,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,29.94,0,64.0,3.5,0.0,29.948,69.16,12.68,40.718239,-73.839005
R008,05-27-11,12:00:00,11314355,11173491,1353.0,626.0,2011-05-27 12:00:00,12,4,1,111 ST,40.697404999999996,-73.836354,Haze,0,0.0,29.99,0,73.0,12.7,0.0,29.948,69.16,12.68,40.718239,-73.839005
R008,05-27-11,16:00:00,11315172,11173993,817.0,502.0,2011-05-27 16:00:00,16,4,1,111 ST,40.697404999999996,-73.836354,Scattered Clouds,0,0.0,29.93,0,75.9,20.7,0.0,29.948,69.16,12.68,40.718239,-73.839005
R008,05-27-11,20:00:00,11315618,11174774,446.0,781.0,2011-05-27 20:00:00,20,4,1,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,29.96,0,66.9,21.9,0.0,29.948,69.16,12.68,40.718239,-73.839005
R008,05-28-11,00:00:00,11315813,11175139,195.0,365.0,2011-05-28 00:00:00,0,5,0,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,30.0,0,66.0,4.6,0.0,30.036666666666665,69.3,9.783333333333333,40.718239,-73.839005
R008,05-28-11,04:00:00,6998056,7397218,16.0,73.0,2011-05-28 04:00:00,4,5,0,111 ST,40.697404999999996,-73.836354,Scattered Clouds,0,0.0,30.0,0,64.0,6.9,0.0,30.036666666666665,69.3,9.783333333333333,40.718239,-73.839005
R008,05-28-11,08:00:00,4317875,3778068,102.0,74.0,2011-05-28 08:00:00,8,5,0,111 ST,40.697404999999996,-73.836354,Overcast,0,0.0,30.06,0,66.9,6.9,0.0,30.036666666666665,69.3,9.783333333333333,40.718239,-73.839005
R008,05-28-11,12:00:00,11316400,11175526,469.0,240.0,2011-05-28 12:00:00,12,5,0,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,30.05,0,77.0,11.5,0.0,30.036666666666665,69.3,9.783333333333333,40.718239,-73.839005
R008,05-28-11,16:00:00,11316773,11175811,373.0,285.0,2011-05-28 16:00:00,16,5,0,111 ST,40.697404999999996,-73.836354,Scattered Clouds,0,0.0,30.05,0,73.9,15.0,0.0,30.036666666666665,69.3,9.783333333333333,40.718239,-73.839005
R008,05-28-11,20:00:00,11317038,11176138,265.0,327.0,2011-05-28 20:00:00,20,5,0,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,30.06,0,68.0,13.8,0.0,30.036666666666665,69.3,9.783333333333333,40.718239,-73.839005
R008,05-29-11,00:00:00,11317224,11176443,186.0,305.0,2011-05-29 00:00:00,0,6,0,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,30.09,0,66.0,9.2,0.0,30.089999999999996,70.36,11.98,40.718239,-73.839005
R008,05-29-11,04:00:00,11317302,11176529,78.0,86.0,2011-05-29 04:00:00,4,6,0,111 ST,40.697404999999996,-73.836354,Mist,0,0.0,30.09,0,64.9,6.9,0.0,30.089999999999996,70.36,11.98,40.718239,-73.839005
R008,05-29-11,12:00:00,11317727,11176739,425.0,210.0,2011-05-29 12:00:00,12,6,0,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,30.13,0,75.9,10.4,0.0,30.089999999999996,70.36,11.98,40.718239,-73.839005
R008,05-29-11,16:00:00,11318005,11176952,278.0,213.0,2011-05-29 16:00:00,16,6,0,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,30.06,0,75.0,18.4,0.0,30.089999999999996,70.36,11.98,40.718239,-73.839005
R008,05-29-11,20:00:00,11318244,11177258,239.0,306.0,2011-05-29 20:00:00,20,6,0,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,30.08,0,70.0,15.0,0.0,30.089999999999996,70.36,11.98,40.718239,-73.839005
R008,05-30-11,00:00:00,11318370,11177477,126.0,219.0,2011-05-30 00:00:00,0,0,1,111 ST,40.697404999999996,-73.836354,Partly Cloudy,0,0.0,30.09,1,64.9,5.8,0.0016666666666666668,30.08,73.61666666666667,7.500000000000001,40.718239,-73.839005
R008,05-30-11,04:00:00,15637293,14956349,17.0,79.0,2011-05-30 04:00:00,4,0,1,111 ST,40.697404999999996,-73.836354,Partly Cloudy,0,0.0,30.04,1,66.9,3.5,0.0016666666666666668,30.08,73.61666666666667,7.500000000000001,40.718239,-73.839005
R008,05-30-11,08:00:00,6502776,7321209,110.0,38.0,2011-05-30 08:00:00,8,0,1,111 ST,40.697404999999996,-73.836354,Light Rain,0,0.01,30.09,1,72.0,13.8,0.0016666666666666668,30.08,73.61666666666667,7.500000000000001,40.718239,-73.839005
R008,05-30-11,12:00:00,11318848,11177728,351.0,134.0,2011-05-30 12:00:00,12,0,1,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,30.1,1,82.9,8.1,0.0016666666666666668,30.08,73.61666666666667,7.500000000000001,40.718239,-73.839005
R008,05-30-11,16:00:00,11319207,11177964,359.0,236.0,2011-05-30 16:00:00,16,0,1,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,30.06,1,82.0,9.2,0.0016666666666666668,30.08,73.61666666666667,7.500000000000001,40.718239,-73.839005
R008,05-30-11,20:00:00,11319417,11178404,210.0,440.0,2011-05-30 20:00:00,20,0,1,111 ST,40.697404999999996,-73.836354,Mostly Cloudy,0,0.0,30.1,1,73.0,4.6,0.0016666666666666668,30.08,73.61666666666667,7.500000000000001,40.718239,-73.839005
R008,05-31-11,00:00:00,11319548,11178649,131.0,245.0,2011-05-31 00:00:00,0,1,1,111 ST,40.697404999999996,-73.836354,Partly Cloudy,0,0.0,30.13,0,72.0,0.0,0.0,30.168333333333333,75.36666666666667,7.1000000000000005,40.718239,-73.839005
R008,05-31-11,04:00:00,13951647,11492566,14.0,38.0,2011-05-31 04:00:00,4,1,1,111 ST,40.697404999999996,-73.836354,Partly Cloudy,0,0.0,30.14,0,73.0,6.9,0.0,30.168333333333333,75.36666666666667,7.1000000000000005,40.718239,-73.839005
R008,05-31-11,08:00:00,11320274,11178910,712.0,223.0,2011-05-31 08:00:00,8,1,1,111 ST,40.697404999999996,-73.836354,Clear,0,0.0,30.19,0,80.1,6.9,0.0,30.168333333333333,75.36666666666667,7.1000000000000005,40.718239,-73.839005
R008,05-31-11,12:00:00,11320946,11179318,672.0,408.0,2011-05-31 12:00:00,12,1,1,111 ST,40.697404999999996,-73.836354,Clear,0,0.0,30.2,0,81.0,10.4,0.0,30.168333333333333,75.36666666666667,7.1000000000000005,40.718239,-73.839005
R008,05-31-11,16:00:00,11321813,11179783,867.0,465.0,2011-05-31 16:00:00,16,1,1,111 ST,40.697404999999996,-73.836354,Clear,0,0.0,30.17,0,77.0,13.8,0.0,30.168333333333333,75.36666666666667,7.1000000000000005,40.718239,-73.839005
R008,05-31-11,20:00:00,11322240,11180648,427.0,865.0,2011-05-31 20:00:00,20,1,1,111 ST,40.697404999999996,-73.836354,Clear,0,0.0,30.18,0,69.1,4.6,0.0,30.168333333333333,75.36666666666667,7.1000000000000005,40.718239,-73.839005
R009,05-01-11,00:00:00,4623736,4301606,0.0,4.0,2011-05-01 00:00:00,0,6,0,121 ST,40.700536,-73.82838199999999,Clear,0,0.0,30.24,0,52.0,8.1,0.0,30.28,54.4,9.459999999999999,40.718239,-73.839005
R009,05-01-11,04:00:00,4623736,4301610,0.0,4.0,2011-05-01 04:00:00,4,6,0,121 ST,40.700536,-73.82838199999999,Scattered Clouds,0,0.0,30.26,0,52.0,3.5,0.0,30.28,54.4,9.459999999999999,40.718239,-73.839005
R009,05-01-11,12:00:00,4623737,4301630,1.0,20.0,2011-05-01 12:00:00,12,6,0,121 ST,40.700536,-73.82838199999999,Mostly Cloudy,0,0.0,30.3,0,61.0,13.8,0.0,30.28,54.4,9.459999999999999,40.718239,-73.839005
R009,05-01-11,16:00:00,4623737,4301647,0.0,17.0,2011-05-01 16:00:00,16,6,0,121 ST,40.700536,-73.82838199999999,Mostly Cloudy,0,0.0,30.3,0,55.9,11.5,0.0,30.28,54.4,9.459999999999999,40.718239,-73.839005
R009,05-01-11,20:00:00,4623737,4301660,0.0,13.0,2011-05-01 20:00:00,20,6,0,121 ST,40.700536,-73.82838199999999,Mostly Cloudy,0,0.0,30.3,0,51.1,10.4,0.0,30.28,54.4,9.459999999999999,40.718239,-73.839005
R009,05-02-11,00:00:00,4623791,4301708,54.0,48.0,2011-05-02 00:00:00,0,0,1,121 ST,40.700536,-73.82838199999999,Mostly Cloudy,0,0.0,30.32,0,48.9,6.9,0.0,30.25333333333333,53.46666666666667,8.266666666666666,40.718239,-73.839005
R009,05-02-11,04:00:00,8402163,7918233,54.0,46.0,2011-05-02 04:00:00,4,0,1,121 ST,40.700536,-73.82838199999999,Overcast,0,0.0,30.28,0,50.0,5.8,0.0,30.25333333333333,53.46666666666667,8.266666666666666,40.718239,-73.839005
R009,05-02-11,08:00:00,3778518,3616553,200.0,74.0,2011-05-02 08:00:00,8,0,1,121 ST,40.700536,-73.82838199999999,Overcast,0,0.0,30.31,0,53.1,6.9,0.0,30.25333333333333,53.46666666666667,8.266666666666666,40.718239,-73.839005
R009,05-02-11,12:00:00,4624973,4302269,928.0,441.0,2011-05-02 12:00:00,12,0,1,121 ST,40.700536,-73.82838199999999,Overcast,0,0.0,30.26,0,55.9,9.2,0.0,30.25333333333333,53.46666666666667,8.266666666666666,40.718239,-73.839005
R009,05-02-11,16:00:00,4625449,4302678,476.0,409.0,2011-05-02 16:00:00,16,0,1,121 ST,40.700536,-73.82838199999999,Mostly Cloudy,0,0.0,30.18,0,57.9,15.0,0.0,30.25333333333333,53.46666666666667,8.266666666666666,40.718239,-73.839005
R009,05-02-11,20:00:00,4625963,4303318,514.0,640.0,2011-05-02 20:00:00,20,0,1,121 ST,40.700536,-73.82838199999999,Overcast,0,0.0,30.17,0,55.0,5.8,0.0,30.25333333333333,53.46666666666667,8.266666666666666,40.718239,-73.839005
R009,05-03-11,00:00:00,4626141,4303577,178.0,259.0,2011-05-03 00:00:00,0,1,1,121 ST,40.700536,-73.82838199999999,Overcast,0,0.0,30.14,0,54.0,3.5,0.0,30.075000000000003,59.166666666666664,10.566666666666666,40.718239,-73.839005
R009,05-03-11,04:00:00,5196476,4739648,50.0,51.0,2011-05-03 04:00:00,4,1,1,121 ST,40.700536,-73.82838199999999,Overcast,0,0.0,30.13,0,54.0,4.6,0.0,30.075000000000003,59.166666666666664,10.566666666666666,40.718239,-73.839005
R009,05-03-11,08:00:00,847440,686489,411.0,111.0,2011-05-03 08:00:00,8,1,1,121 ST,40.700536,-73.82838199999999,Mostly Cloudy,0,0.0,30.12,0,61.0,8.1,0.0,30.075000000000003,59.166666666666664,10.566666666666666,40.718239,-73.839005
R009,05-03-11,12:00:00,4627340,4304145,738.0,406.0,2011-05-03 12:00:00,12,1,1,121 ST,40.700536,-73.82838199999999,Mostly Cloudy,0,0.0,30.09,0,64.9,8.1,0.0,30.075000000000003,59.166666666666664,10.566666666666666,40.718239,-73.839005
R009,05-03-11,16:00:00,4627806,4304557,466.0,412.0,2011-05-03 16:00:00,16,1,1,121 ST,40.700536,-73.82838199999999,Overcast,0,0.0,30.0,0,62.1,16.1,0.0,30.075000000000003,59.166666666666664,10.566666666666666,40.718239,-73.839005
R009,05-03-11,20:00:00,4628295,4305227,489.0,670.0,2011-05-03 20:00:00,20,1,1,121 ST,40.700536,-73.82838199999999,Mostly Cloudy,0,0.0,29.97,0,59.0,23.0,0.0,30.075000000000003,59.166666666666664,10.566666666666666,40.718239,-73.839005
R009,05-04-11,00:00:00,4628508,4305503,213.0,276.0,2011-05-04 00:00:00,0,2,1,121 ST,40.700536,-73.82838199999999,Overcast,0,0.0,29.98,1,57.2,15.0,0.0033333333333333335,29.963333333333335,54.916666666666664,14.199999999999998,40.718239,-73.839005
R009,05-04-11,04:00:00,4628562,4305559,54.0,56.0,2011-05-04 04:00:00,4,2,1,121 ST,40.700536,-73.82838199999999,Mostly Cloudy,0,0.0,29.92,1,55.0,4.6,0.0033333333333333335,29.963333333333335,54.916666666666664,14.199999999999998,40.718239,-73.839005
R009,05-04-11,08:00:00,3780157,3618124,189.0,86.0,2011-05-04 08:00:00,8,2,1,121 ST,40.700536,-73.82838199999999,Rain,0,0.0,29.95,1,62.6,19.6,0.0033333333333333335,29.963333333333335,54.916666666666664,14.199999999999998,40.718239,-73.839005
R009,05-04-11,12:00:00,4629741,4306082,990.0,437.0,2011-05-04 12:00:00,12,2,1,121 ST,40.700536,-73.82838199999999,Rain,0,0.01,29.96,1,53.6,13.8,0.0033333333333333335,29.963333333333335,54.916666666666664,14.199999999999998,40.718239,-73.839005
R009,05-04-11,16:00:00,4630139,4306475,398.0,393.0,2011-05-04 16:00:00,16,2,1,121 ST,40.700536,-73.82838199999999,Overcast,0,0.01,29.95,1,50.0,13.8,0.0033333333333333335,29.963333333333335,54.916666666666664,14.199999999999998,40.718239,-73.839005
R009,05-04-11,20:00:00,4630659,4307108,520.0,633.0,2011-05-04 20:00:00,20,2,1,121 ST,40.700536,-73.82838199999999,Overcast,0,0.0,30.02,1,51.1,18.4,0.0033333333333333335,29.963333333333335,54.916666666666664,14.199999999999998,40.718239,-73.839005
R009,05-05-11,00:00:00,4630830,4307329,171.0,221.0,2011-05-05 00:00:00,0,3,1,121 ST,40.700536,-73.82838199999999,Overcast,0,0.0,30.01,0,48.9,15.0,0.0,29.954,57.2,17.04,40.718239,-73.839005
R009,05-05-11,04:00:00,4630874,4307390,44.0,61.0,2011-05-05 04:00:00,4,3,1,121 ST,40.700536,-73.82838199999999,Scattered Clouds,0,0.0,29.99,0,48.0,12.7,0.0,29.954,57.2,17.04,40.718239,-73.839005
R009,05-05-11,12:00:00,4632104,4307946,1230.0,556.0,2011-05-05 12:00:00,12,3,1,121 ST,40.700536,-73.82838199999999,Mostly Cloudy,0,0.0,29.93,0,63.0,20.7,0.0,29.954,57.2,17.04,40.718239,-73.839005
R009,05-05-11,16:00:00,4632550,4308367,446.0,421.0,2011-05-05 16:00:00,16,3,1,121 ST,40.700536,-73.82838199999999,Scattered Clouds,0,0.0,29.89,0,66.0,23.0,0.0,29.954,57.2,17.04,40.718239,-73.839005
R009,05-05-11,20:00:00,4633051,4308972,501.0,605.0,2011-05-05 20:00:00,20,3,1,121 ST,40.700536,-73.82838199999999,Clear,0,0.0,29.95,0,60.1,13.8,0.0,29.954,57.2,17.04,40.718239,-73.839005
R009,05-06-11,00:00:00,4633266,4309247,215.0,275.0,2011-05-06 00:00:00,0,4,1,121 ST,40.700536,-73.82838199999999,Clear,0,0.0,29.99,0,48.9,6.9,0.0,29.939999999999998,56.8,13.819999999999999,40.718239,-73.839005
R009,05-06-11,04:00:00,4633313,4309325,47.0,78.0,2011-05-06 04:00:00,4,4,1,121 ST,40.700536,-73.82838199999999,Clear,0,0.0,29.97,0,50.0,9.2,0.0,29.939999999999998,56.8,13.819999999999999,40.718239,-73.839005
R009,05-06-11,12:00:00,4634516,4309879,1203.0,554.0,2011-05-06 12:00:00,12,4,1,121 ST,40.700536,-73.82838199999999,Mostly Cloudy,0,0.0,29.97,0,66.0,12.7,0.0,29.939999999999998,56.8,13.819999999999999,40.718239,-73.839005
R009,05-06-11,16:00:00,4635021,4310319,505.0,440.0,2011-05-06 16:00:00,16,4,1,121 ST,40.700536,-73.82838199999999,Mostly Cloudy,0,0.0,29.88,0,62.1,20.7,0.0,29.939999999999998,56.8,13.819999999999999,40.718239,-73.839005
R009,05-06-11,20:00:00,4635488,4310962,467.0,643.0,2011-05-06 20:00:00,20,4,1,121 ST,40.700536,-73.82838199999999,Mostly Cloudy,0,0.0,29.89,0,57.0,19.6,0.0,29.939999999999998,56.8,13.819999999999999,40.718239,-73.839005
R009,05-07-11,00:00:00,4635692,4311223,204.0,261.0,2011-05-07 00:00:00,0,5,0,121 ST,40.700536,-73.82838199999999,Scattered Clouds,0,0.0,29.89,0,53.1,8.1,0.0,29.85,59.06,10.84,40.718239,-73.839005
R009,05-07-11,04:00:00,4635730,4311309,38.0,86.0,2011-05-07 04:00:00,4,5,0,121 ST,40.700536,-73.82838199999999,Scattered Clouds,0,0.0,29.84,0,50.0,6.9,0.0,29.85,59.06,10.84,40.718239,-73.839005
R009,05-07-11,12:00:00,4635730,4311319,0.0,10.0,2011-05-07 12:00:00,12,5,0,121 ST,40.700536,-73.82838199999999,Scattered Clouds,0,0.0,29.84,0,68.0,12.7,0.0,29.85,59.06,10.84,40.718239,-73.839005
R009,05-07-11,16:00:00,4635730,4311322,0.0,3.0,2011-05-07 16:00:00,16,5,0,121 ST,40.700536,-73.82838199999999,Mostly Cloudy,0,0.0,29.82,0,62.1,17.3,0.0,29.85,59.06,10.84,40.718239,-73.839005
R009,05-07-11,20:00:00,4635730,4311323,0.0,1.0,2011-05-07 20:00:00,20,5,0,121 ST,40.700536,-73.82838199999999,Mostly Cloudy,0,0.0,29.86,0,62.1,9.2,0.0,29.85,59.06,10.84,40.718239,-73.839005
R009,05-08-11,00:00:00,4635730,4311323,0.0,0.0,2011-05-08 00:00:00,0,6,0,121 ST,40.700536,-73.82838199999999,Clear,0,0.0,29.87,0,57.0,9.2,0.0,29.885,62.166666666666664,9.016666666666666,40.718239,-73.839005
R009,05-08-11,04:00:00,4635730,4311324,0.0,1.0,2011-05-08 04:00:00,4,6,0,121 ST,40.700536,-73.82838199999999,Clear,0,0.0,29.88,0,53.1,5.8,0.0,29.885,62.166666666666664,9.016666666666666,40.718239,-73.839005
R009,05-08-11,08:00:00,3782367,3620363,0.0,1.0,2011-05-08 08:00:00,8,6,0,121 ST,40.700536,-73.82838199999999,Scattered Clouds,0,0.0,29.9,0,63.0,9.2,0.0,29.885,62.166666666666664,9.016666666666666,40.718239,-73.839005
R009,05-08-11,12:00:00,4635730,4311330,0.0,5.0,2011-05-08 12:00:00,12,6,0,121 ST,40.700536,-73.82838199999999,Scattered Clouds,0,0.0,29.88,0,71.1,6.9,0.0,29.885,62.166666666666664,9.016666666666666,40.718239,-73.839005
R009,05-08-11,16:00:00,4635730,4311330,0.0,0.0,2011-05-08 16:00:00,16,6,0,121 ST,40.700536,-73.82838199999999,Mostly Cloudy,0,0.0,29.86,0,68.0,9.2,0.0,29.885,62.166666666666664,9.016666666666666,40.718239,-73.839005
R009,05-08-11,20:00:00,4635730,4311330,0.0,0.0,2011-05-08 20:00:00,20,6,0,121 ST,40.700536,-73.82838199999999,Overcast,0,0.0,29.92,0,60.8,13.8,0.0,29.885,62.166666666666664,9.016666666666666,40.718239,-73.839005
